name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
All Seasons Firewood,https://allseasonsfirewood.my.canva.site/home,+1 517-630-1400,"1284 Maplegrove Rd, Jackson, MI 49201",1284 Maplegrove Rd,Jackson,49201,Michigan,United States of America,42.3425179,-84.3995133,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/All+Seasons+Firewood/@42.3425179,-84.3995133,14z/data=!4m8!1m2!2m1!1sAll+Seasons+Firewood!3m4!1s0x269ca30152d6bb57:0x1240f85ca42eefd1!8m2!3d42.3425179!4d-84.3995133",No,,,,Yes,"All Seasons Firewood is a firewood provider based in Jackson, Michigan. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Lumberjack Outdoor Solutions,http://www.facebook.com/lumberjackDSM,+1 515-635-4064,"1010 150th Ave, Knoxville, IA 50138",1010 150th Ave,Knoxville,50138,Iowa,United States of America,41.3730801,-93.0625926,4,,OPERATIONAL,"https://www.google.com/maps/place/Lumberjack+Outdoor+Solutions/@41.373080099999996,-93.0625926,14z/data=!4m8!1m2!2m1!1sLumberjack+Outdoor+Solutions!3m4!1s0x87ef29c9bb758c87:0x3b154d08b9e3a06d!8m2!3d41.373080099999996!4d-93.0625926",No,,,,Yes,"Lumberjack Outdoor Solutions is a firewood provider based in Knoxville, Iowa. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Stone Bridge Landscape & Masonry,http://stonebridgelongisland.com/,+1 631-306-7774,,,Smithtown,11787,New York,United States of America,40.915446,-72.7788421,4,,OPERATIONAL,"https://www.google.com/maps/place/Stone+Bridge+Landscape+%26+Masonry/@40.915445999999996,-72.77884209999999,14z/data=!4m8!1m2!2m1!1sStone+Bridge+Landscape+%26+Masonry!3m4!1s0x2372bd7fb227e5f9:0x69e8c6461e806d84!8m2!3d40.915445999999996!4d-72.77884209999999",No,,"Kiln-dried, Seasoned",,Yes,"Stone Bridge Landscape & Masonry is a firewood provider based in Smithtown, New York. Their wood is typically kiln-dried, seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
Admirals Plant Service,http://www.facebook.com/admiralsplantservice,+1 803-997-4769,"1318 Waterspring Rd, Orangeburg, SC 29118",1318 Waterspring Rd,Orangeburg,29118,South Carolina,United States of America,33.5883669,-80.8480711,4,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Admirals+Plant+Service/@33.5883669,-80.8480711,14z/data=!4m8!1m2!2m1!1sAdmirals+Plant+Service!3m4!1s0x88f8d31cb95411b3:0xf390b4c3585fdab3!8m2!3d33.5883669!4d-80.8480711",No,,,,Yes,"Admirals Plant Service is a firewood provider based in Orangeburg, South Carolina. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
BBQ Wood 2-GO,https://www.bbqwood2go.com/,+1 281-857-2356,"2410 TX-8 Beltway, Pasadena, TX 77503",2410 TX-8 Beltway,Pasadena,77503,Texas,United States of America,29.6774846,-95.1567894,4,,OPERATIONAL,"https://www.google.com/maps/place/BBQ+Wood+2-GO/@29.6774846,-95.1567894,14z/data=!4m8!1m2!2m1!1sBBQ+Wood+2-GO!3m4!1s0x864099a0f81802b1:0xc905c0103a6e454e!8m2!3d29.6774846!4d-95.1567894",No,Mixed hardwoods,,,Yes,"BBQ Wood 2-GO is a firewood provider based in Pasadena, Texas. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Northriver Firewood,https://north-river-firewood.ueniweb.com/,,"10961 Sexton Bend Rd, Tuscaloosa, AL 35406",10961 Sexton Bend Rd,Tuscaloosa,35406,Alabama,United States of America,33.3288354,-87.5098105,4,"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""9AM-7PM""}",OPERATIONAL,"https://www.google.com/maps/place/Northriver+Firewood/@33.328835399999996,-87.5098105,14z/data=!4m8!1m2!2m1!1sNorthriver+Firewood!3m4!1s0x8888a1c98598d67d:0x87d2972966814951!8m2!3d33.328835399999996!4d-87.5098105",Yes,Ash,Seasoned,"$275 , $300 , $150 , $50 , $150, $35 , $1, $35, $20 ",Yes,"Northriver Firewood is a firewood provider based in Tuscaloosa, Alabama. They supply ash firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $275 , $300 , $150 , $50 , $150, $35 , $1, $35, $20 .",Ash,", .00, .50",True,False,True,True,True,True
Wiley's Cooking Woods,http://www.wileyscookingwoods.com/,+1 503-885-9663,"11670 SW Waldo Way, Sherwood, OR 97140",11670 SW Waldo Way,Sherwood,97140,Oregon,United States of America,45.348312,-122.7965132,4,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Wiley%27s+Cooking+Woods/@45.348312,-122.79651319999999,14z/data=!4m8!1m2!2m1!1sWiley%27s+Cooking+Woods!3m4!1s0x4055327aa0b2c75f:0x9c98a2e6c66ed58!8m2!3d45.348312!4d-122.79651319999999",No,"Apple, Hickory, Mesquite, Oak",Kiln-dried,,Yes,"Wiley's Cooking Woods is a firewood provider based in Sherwood, Oregon. They supply apple, hickory, mesquite, oak firewood. Their wood is typically kiln-dried for optimal burning. Currently, delivery services are not available.","Apple, Hickory, Mesquite, Oak",", .00, .70",True,False,False,True,True,True
Strobert Tree Services,https://stroberttree.com/offices/schwenksville,+1 610-388-9570,"458 Swamp Pike, Schwenksville, PA 19473",458 Swamp Pike,Schwenksville,19473,Pennsylvania,United States of America,40.2583217,-75.5426589,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Strobert+Tree+Services/@40.258321699999996,-75.54265889999999,14z/data=!4m8!1m2!2m1!1sStrobert+Tree+Services!3m4!1s0x89c6852b8a249d01:0x96c293cff2584ea4!8m2!3d40.258321699999996!4d-75.54265889999999",Yes,Mixed hardwoods,"Kiln-Dried, Green",,Yes,"Strobert Tree Services is a firewood provider based in Schwenksville, Pennsylvania. They supply mixed hardwoods firewood. Their wood is typically kiln-dried, green for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
AJM Tree Service | Fire Wood Sales & Delivery,https://www.ajmtreeservice.com/,+1 541-409-2790,"16607 31st St E, Lake Tapps, WA 98391",16607 31st St E,Lake Tapps,98391,Washington,United States of America,47.2292763,-122.2073609,4,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/AJM+Tree+Service+%7C+Fire+Wood+Sales+%26+Delivery/@47.229276299999995,-122.2073609,14z/data=!4m8!1m2!2m1!1sAJM+Tree+Service+%7C+Fire+Wood+Sales+%26+Delivery!3m4!1s0x5490f945c3edd4b5:0xae9fcc834ccad486!8m2!3d47.229276299999995!4d-122.2073609",Yes,"Alder, Cedar, Cherry",,,Yes,"AJM Tree Service | Fire Wood Sales & Delivery is a firewood provider based in Lake Tapps, Washington. They supply alder, cedar, cherry firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.","Alder, Cedar, Cherry",Call for pricing,False,False,True,True,False,False
Circle B LLC,http://circlebmn.com/,+1 763-238-6660,"9933 300th Ave NW, Princeton, MN 55371",9933 300th Ave NW,Princeton,55371,Minnesota,United States of America,45.5130551,-93.5190026,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Circle+B+LLC/@45.513055099999995,-93.5190026,14z/data=!4m8!1m2!2m1!1sCircle+B+LLC!3m4!1s0x52b375035187bb6f:0xa877366bfd0a08a2!8m2!3d45.513055099999995!4d-93.5190026",No,Mixed hardwoods,,,Yes,"Circle B LLC is a firewood provider based in Princeton, Minnesota. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Cardinal Tree Service,https://cardinal-landscaping.net/,+1 513-932-5623,"1192 S Nixon Camp Rd, Lebanon, OH 45036",1192 S Nixon Camp Rd,Lebanon,45036,Ohio,United States of America,39.410466,-84.112135,4,,OPERATIONAL,"https://www.google.com/maps/place/Cardinal+Tree+Service/@39.410466,-84.112135,14z/data=!4m8!1m2!2m1!1sCardinal+Tree+Service!3m4!1s0x8840f1f7a2f0afb5:0xa42e497172a33ecb!8m2!3d39.410466!4d-84.112135",Yes,Mixed hardwoods,,,Yes,"Cardinal Tree Service is a firewood provider based in Lebanon, Ohio. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
"SFH Enterprises, LLC",http://www.sfhenterprises.com/,+1 518-321-7279,,,Brant Lake,12815,New York,United States of America,43.6603034,-73.886702,4,"{""Monday"": ""7AM-8PM"", ""Tuesday"": ""7AM-8PM"", ""Wednesday"": ""7AM-8PM"", ""Thursday"": ""7AM-8PM"", ""Friday"": ""7AM-8PM"", ""Saturday"": ""7AM-8PM"", ""Sunday"": ""7AM-8PM""}",OPERATIONAL,"https://www.google.com/maps/place/SFH+Enterprises%2C+LLC/@43.6603034,-73.886702,14z/data=!4m8!1m2!2m1!1sSFH+Enterprises%2C+LLC!3m4!1s0x89dfedfb26f07f27:0x3eddb788ab4d0093!8m2!3d43.6603034!4d-73.886702",No,Mixed hardwoods,,,Yes,"SFH Enterprises, LLC is a firewood provider based in Brant Lake, New York. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Mentor Tree Service,https://www.treeservicementor.com/,+1 440-664-3995,"7482 Center St, Mentor, OH 44060",7482 Center St,Mentor,44060,Ohio,United States of America,41.6671197,-81.3408433,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Mentor+Tree+Service/@41.6671197,-81.3408433,14z/data=!4m8!1m2!2m1!1sMentor+Tree+Service!3m4!1s0x8831a973f6b03b15:0x8796efa9c91e30f5!8m2!3d41.6671197!4d-81.3408433",Yes,Mixed hardwoods,"Seasoned, Green",,Yes,"Mentor Tree Service is a firewood provider based in Mentor, Ohio. They supply mixed hardwoods firewood. Their wood is typically seasoned, green for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Complete Disposal Service,http://completedisposalservice.wordpress.com/,+1 302-448-1021,,,Marblehead,01945,Massachusetts,United States of America,39.145267,-75.386594,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Complete+Disposal+Service/@39.145267,-75.386594,14z/data=!4m8!1m2!2m1!1sComplete+Disposal+Service!3m4!1s0x89b894ab922b62b7:0x6c23b50ff96c1d51!8m2!3d39.145267!4d-75.386594",No,,,,Yes,"Complete Disposal Service is a firewood provider based in Marblehead, Massachusetts. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"O2 Tree Farm, LLC",https://www.o2firewood.com/,+1 360-489-8150,,,Olympia,98502,Washington,United States of America,47.1782054,-122.4296295,4,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/O2+Tree+Farm%2C+LLC/@47.178205399999996,-122.42962949999999,14z/data=!4m8!1m2!2m1!1sO2+Tree+Farm%2C+LLC!3m4!1s0x54919c3dac4b8ec7:0xc05fc8c349b7bd42!8m2!3d47.178205399999996!4d-122.42962949999999",Yes,"Alder, Fir, Maple","Dry, Green",,Yes,"O2 Tree Farm, LLC is a firewood provider based in Olympia, Washington. They supply alder, fir, maple firewood. Their wood is typically dry, green for optimal burning. Delivery services are offered for local and regional orders.","Alder, Fir, Maple",", .50",True,False,True,True,True,True
All Seasons Patio Grand Lake,https://www.facebook.com/profile.php?id=61559237791230,+1 918-994-7038,"445800 OK-28, Langley, OK 74350",445800 OK-28,Langley,74350,Oklahoma,United States of America,36.4816706,-95.0608173,4,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""12-4PM"", ""Friday"": ""10AM-4PM"", ""Saturday"": ""10AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/All+Seasons+Patio+Grand+Lake/@36.4816706,-95.0608173,14z/data=!4m8!1m2!2m1!1sAll+Seasons+Patio+Grand+Lake!3m4!1s0x87b62b34a36b7ec5:0xd4e0df580bb60ba3!8m2!3d36.4816706!4d-95.0608173",No,,,,Yes,"All Seasons Patio Grand Lake is a firewood provider based in Langley, Oklahoma. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
JP Tree Works Inc.,http://www.jptreew.com/#cid=glbc,+1 973-897-1161,,,Dover,07801,New Jersey,United States of America,40.9005346,-74.5812125,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/JP+Tree+Works+Inc./@40.9005346,-74.58121249999999,14z/data=!4m8!1m2!2m1!1sJP+Tree+Works+Inc.!3m4!1s0x89c30ab073db0ce5:0x2fb9e0cb27b1f4bb!8m2!3d40.9005346!4d-74.58121249999999",No,Oak,Green,,Yes,"JP Tree Works Inc. is a firewood provider based in Dover, New Jersey. They supply oak firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Oak,Call for pricing,False,False,False,True,True,False
4 Hire Inc,https://www.4hireinc.com/,+1 715-415-2413,"N6114 Fairway Dr West, Ladysmith, WI 54848",N6114 Fairway Dr West,Ladysmith,54848,Wisconsin,United States of America,45.510371,-91.0209666,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/4+Hire+Inc/@45.510371,-91.0209666,14z/data=!4m8!1m2!2m1!1s4+Hire+Inc!3m4!1s0x52ab71d2623abb03:0x1e13ce61c2f0335f!8m2!3d45.510371!4d-91.0209666",No,,,,Yes,"4 Hire Inc is a firewood provider based in Ladysmith, Wisconsin. Currently, delivery services are not available.",,", .50",True,False,False,False,False,True
Butternut Hill Tree Farm,https://www.facebook.com/Butternut-Hill-Farm-Hiram-Ohio-732067273509077,+1 330-842-2754,"12232 OH-700, Hiram, OH 44234",12232 OH-700,Hiram,44234,Ohio,United States of America,41.32515,-81.142556,4,,OPERATIONAL,"https://www.google.com/maps/place/Butternut+Hill+Tree+Farm/@41.32515,-81.142556,14z/data=!4m8!1m2!2m1!1sButternut+Hill+Tree+Farm!3m4!1s0x88316bcba3c30847:0x1e2c911a80510ca3!8m2!3d41.32515!4d-81.142556",No,,,,Yes,"Butternut Hill Tree Farm is a firewood provider based in Hiram, Ohio. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Shawano Tree Service,http://shawanotreeservicewi.com/,+1 715-758-6829,"1501 E Green Bay St, Shawano, WI 54166",1501 E Green Bay St,Shawano,54166,Wisconsin,United States of America,44.7825401,-88.5609405,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Shawano+Tree+Service/@44.7825401,-88.5609405,14z/data=!4m8!1m2!2m1!1sShawano+Tree+Service!3m4!1s0x880214a37ec784ad:0x89ea3bfaaa7aa855!8m2!3d44.7825401!4d-88.5609405",No,,,,Yes,"Shawano Tree Service is a firewood provider based in Shawano, Wisconsin. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
To The Top Tree Service LLC,http://facebook.com/tothetoptreeservicellc,+1 317-774-4598,"14539 E 256th St, Arcadia, IN 46030",14539 E 256th St,Arcadia,46030,Indiana,United States of America,40.1615207,-85.9081516,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/To+The+Top+Tree+Service+LLC/@40.1615207,-85.9081516,14z/data=!4m8!1m2!2m1!1sTo+The+Top+Tree+Service+LLC!3m4!1s0x8814c1d064f1f3af:0xa350fb1afed31872!8m2!3d40.1615207!4d-85.9081516",No,,,,Yes,"To The Top Tree Service LLC is a firewood provider based in Arcadia, Indiana. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"RTS Arborists, LLC (aka Robertson's Tree Service)",https://www.robertsonstreeservice.com/,+1 864-834-1854,,,Travelers Rest,29690,South Carolina,United States of America,34.8445076,-82.340292,4,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""9AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/RTS+Arborists%2C+LLC+%28aka+Robertson%27s+Tree+Service%29/@34.8445076,-82.34029199999999,14z/data=!4m8!1m2!2m1!1sRTS+Arborists%2C+LLC+%28aka+Robertson%27s+Tree+Service%29!3m4!1s0x8859cd2c9b465a55:0xe25d7b146bc6c2f7!8m2!3d34.8445076!4d-82.34029199999999",No,Pine,Green,,Yes,"RTS Arborists, LLC (aka Robertson's Tree Service) is a firewood provider based in Travelers Rest, South Carolina. They supply pine firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Pine,Call for pricing,False,False,False,True,True,False
Tom’s Firewood,https://tomsfirewood.myshopify.com/,+1 302-853-0913,"14586 Laurel Rd, Laurel, DE 19956",14586 Laurel Rd,Laurel,19956,Delaware,United States of America,38.5425647,-75.4904754,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Tom%E2%80%99s+Firewood/@38.5425647,-75.4904754,14z/data=!4m8!1m2!2m1!1sTom%E2%80%99s+Firewood!3m4!1s0x89b8e579959b61a5:0xdeddf93ce40e5bfc!8m2!3d38.5425647!4d-75.4904754",No,Mixed hardwoods,,"$80, $80, $50, $50, $30, $30, $20, $20, $15, $15, $3, $3, $2, $2",Yes,"Tom’s Firewood is a firewood provider based in Laurel, Delaware. They supply mixed hardwoods firewood. Currently, delivery services are not available. Pricing ranges from $80, $80, $50, $50, $30, $30, $20, $20, $15, $15, $3, $3, $2, $2.",,.00,True,False,False,True,False,True
Rustic Woodworks LLC,http://facebook.com/rusticwoodworksault,+1 970-834-9835,"41056 Co Rd 43, Ault, CO 80610",41056 Co Rd 43,Ault,80610,Colorado,United States of America,40.5966727,-104.6579842,4,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Rustic+Woodworks+LLC/@40.5966727,-104.6579842,14z/data=!4m8!1m2!2m1!1sRustic+Woodworks+LLC!3m4!1s0x876e95f613021ba9:0x103d527f614e131!8m2!3d40.5966727!4d-104.6579842",No,,,,Yes,"Rustic Woodworks LLC is a firewood provider based in Ault, Colorado. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Smokin' Citrus,http://www.smokincitrus.com/,+1 863-385-6136,"227 N Commerce Ave, Sebring, FL 33870",227 N Commerce Ave,Sebring,33870,Florida,United States of America,27.4969326,-81.4429413,4,"{""Monday"": ""10AM-4PM"", ""Tuesday"": ""10AM-4PM"", ""Wednesday"": ""10AM-4PM"", ""Thursday"": ""10AM-4PM"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Smokin%27+Citrus/@27.496932599999997,-81.4429413,14z/data=!4m8!1m2!2m1!1sSmokin%27+Citrus!3m4!1s0x88dc57bc7f1191c5:0x910e22f065ff7b82!8m2!3d27.496932599999997!4d-81.4429413",No,,,,Yes,"Smokin' Citrus is a firewood provider based in Sebring, Florida. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Geovanne tree services LLC,http://geovannetreecare.com/,+1 980-269-2057,,,Alameda,94501,California,United States of America,35.1705075,-79.86097,4,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6:30PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Geovanne+tree+services+LLC/@35.1705075,-79.86097,14z/data=!4m8!1m2!2m1!1sGeovanne+tree+services+LLC!3m4!1s0xade3c433480abfa7:0x96e870c52ccb1b24!8m2!3d35.1705075!4d-79.86097",Yes,,,,Yes,"Geovanne tree services LLC is a firewood provider based in Alameda, California. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,False,False,False
Graber Pallet LLC,http://www.graberpalletllc.com/,+1 270-265-9034,"2310 Old Railroad Ln, Guthrie, KY 42234",2310 Old Railroad Ln,Guthrie,42234,Kentucky,United States of America,36.7483728,-87.1622308,4,"{""Monday"": ""8:30AM-3PM"", ""Tuesday"": ""8:30AM-3PM"", ""Wednesday"": ""8:30AM-3PM"", ""Thursday"": ""8:30AM-3PM"", ""Friday"": ""10-11AM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Graber+Pallet+LLC/@36.7483728,-87.16223079999999,14z/data=!4m8!1m2!2m1!1sGraber+Pallet+LLC!3m4!1s0x886519dfff317319:0xe34f3b3c16fcfec0!8m2!3d36.7483728!4d-87.16223079999999",No,Mixed hardwoods,,,Yes,"Graber Pallet LLC is a firewood provider based in Guthrie, Kentucky. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Luke’s Seasonal Cleaning|Pressure Washing|Window Cleaning|Log Splitting|,http://lukesseasonalcleaning.com/,+1 203-584-8584,"3 Strawberry Ridge Rd, Ridgefield, CT 06877",3 Strawberry Ridge Rd,Ridgefield,06877,Connecticut,United States of America,41.2599921,-73.4567153,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Luke%E2%80%99s+Seasonal+Cleaning%7CPressure+Washing%7CWindow+Cleaning%7CLog+Splitting%7C/@41.2599921,-73.4567153,14z/data=!4m8!1m2!2m1!1sLuke%E2%80%99s+Seasonal+Cleaning%7CPressure+Washing%7CWindow+Cleaning%7CLog+Splitting%7C!3m4!1s0x82e3cffc36ab527d:0x63a4ade5851be39b!8m2!3d41.2599921!4d-73.4567153",No,,Green,,Yes,"Luke’s Seasonal Cleaning|Pressure Washing|Window Cleaning|Log Splitting| is a firewood provider based in Ridgefield, Connecticut. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
Firewood 365,http://firewood365.com/,+1 402-720-6572,"2531 Co Rd 18, Cedar Bluffs, NE 68015",2531 Co Rd 18,Cedar Bluffs,68015,Nebraska,United States of America,41.3701946,-96.6406169,5,"{""Monday"": ""5-8PM"", ""Tuesday"": ""5-8PM"", ""Wednesday"": ""5-8PM"", ""Thursday"": ""5-8PM"", ""Friday"": ""5-8PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""8AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Firewood+365/@41.3701946,-96.6406169,14z/data=!4m8!1m2!2m1!1sFirewood+365!3m4!1s0x879143e9f3e0ca17:0x68af863aba310bb8!8m2!3d41.3701946!4d-96.6406169",No,Cedar,,,Yes,"Firewood 365 is a firewood provider based in Cedar Bluffs, Nebraska. They supply cedar firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Cedar,Call for pricing,False,False,False,True,False,False
