name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
The Wood Yard,,+1 828-550-9823,,,Concord,30206,Georgia,United States of America,37.264357,-88.676794,10,,OPERATIONAL,"https://www.google.com/maps/place/The+Wood+Yard/@37.264357,-88.676794,14z/data=!4m8!1m2!2m1!1sThe+Wood+Yard!3m4!1s0x88597186460a5f4f:0xfa0053cf4663daf3!8m2!3d37.264357!4d-88.676794",,,,,No,"The Wood Yard is a firewood provider based in Concord, Georgia. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Spigelmyer Wood Products,,+1 717-363-6498,"2316 Hawstone Rd, Lewistown, PA 17044",2316 Hawstone Rd,Lewistown,17044,Pennsylvania,United States of America,40.5913252,-77.5083224,10,"{""Monday"": ""6:30AM-4:30PM"", ""Tuesday"": ""6:30AM-4:30PM"", ""Wednesday"": ""6:30AM-4:30PM"", ""Thursday"": ""6:30AM-4:30PM"", ""Friday"": ""6:30AM-4:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Spigelmyer+Wood+Products/@40.5913252,-77.5083224,14z/data=!4m8!1m2!2m1!1sSpigelmyer+Wood+Products!3m4!1s0x89c94a9d9768be9d:0x878cd99dcb81d1b2!8m2!3d40.5913252!4d-77.5083224",,,,,No,"Spigelmyer Wood Products is a firewood provider based in Lewistown, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Three Bears Firewood,,+1 530-925-3437,"4838 Siskiyou Ave, Dunsmuir, CA 96025",4838 Siskiyou Ave,Dunsmuir,96025,California,United States of America,41.2248166,-122.2744934,10,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Three+Bears+Firewood/@41.2248166,-122.2744934,14z/data=!4m8!1m2!2m1!1sThree+Bears+Firewood!3m4!1s0x54cdef2bc340dd5d:0x5bc64021416fc1a3!8m2!3d41.2248166!4d-122.2744934",,,,,No,"Three Bears Firewood is a firewood provider based in Dunsmuir, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Top notch tree and firewood services,,+1 972-684-1862,"1200 Rocky Point Ave, Little Elm, TX 75068",1200 Rocky Point Ave,Little Elm,75068,Texas,United States of America,33.137967,-96.9891352,10,"{""Monday"": ""5:20AM-10:20PM"", ""Tuesday"": ""5:20AM-10:20PM"", ""Wednesday"": ""5:20AM-10:20PM"", ""Thursday"": ""5:20AM-10:20PM"", ""Friday"": ""5:20AM-10:20PM"", ""Saturday"": ""5:20AM-10:20PM"", ""Sunday"": ""5:20AM-10:20PM""}",OPERATIONAL,"https://www.google.com/maps/place/Top+notch+tree+and+firewood+services/@33.137966999999996,-96.98913519999999,14z/data=!4m8!1m2!2m1!1sTop+notch+tree+and+firewood+services!3m4!1s0x864c3120d14759b3:0x701ef1ccd496a78b!8m2!3d33.137966999999996!4d-96.98913519999999",,,,,No,"Top notch tree and firewood services is a firewood provider based in Little Elm, Texas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
All Season Firewood,,+1 760-956-1739,"18610 Lemon St, Hesperia, CA 92345",18610 Lemon St,Hesperia,92345,California,United States of America,34.4423172,-117.2568024,10,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-2PM"", ""Sunday"": ""8AM-12PM""}",OPERATIONAL,"https://www.google.com/maps/place/All+Season+Firewood/@34.4423172,-117.2568024,14z/data=!4m8!1m2!2m1!1sAll+Season+Firewood!3m4!1s0x80c360afe6aead81:0x7f7672a1e4f3be2a!8m2!3d34.4423172!4d-117.2568024",,,,,No,"All Season Firewood is a firewood provider based in Hesperia, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Toasty Toes Firewood,,+1 760-646-0252,,,Stamford,06902,Connecticut,United States of America,34.4820709,-117.405035,10,"{""Monday"": ""8AM-3PM"", ""Tuesday"": ""8AM-3PM"", ""Wednesday"": ""8AM-3PM"", ""Thursday"": ""8AM-3PM"", ""Friday"": ""8AM-3PM"", ""Saturday"": ""8AM-3PM"", ""Sunday"": ""8AM-3PM""}",OPERATIONAL,"https://www.google.com/maps/place/Toasty+Toes+Firewood/@34.4820709,-117.405035,14z/data=!4m8!1m2!2m1!1sToasty+Toes+Firewood!3m4!1s0x80c313e3d76e7aa7:0x2fb5bc8ef52b13df!8m2!3d34.4820709!4d-117.405035",,,,,No,"Toasty Toes Firewood is a firewood provider based in Stamford, Connecticut. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Premium Firewood and Cooking Woods,,+1 405-370-3338,"13624 Arrowhead Dr, Guthrie, OK 73044",13624 Arrowhead Dr,Guthrie,73044,Oklahoma,United States of America,35.7376306,-97.3631207,10,"{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",OPERATIONAL,"https://www.google.com/maps/place/Premium+Firewood+and+Cooking+Woods/@35.737630599999996,-97.3631207,14z/data=!4m8!1m2!2m1!1sPremium+Firewood+and+Cooking+Woods!3m4!1s0x87b18bb6c08b7521:0xfb72f414a1fddcce!8m2!3d35.737630599999996!4d-97.3631207",,,,,No,"Premium Firewood and Cooking Woods is a firewood provider based in Guthrie, Oklahoma. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Log Dogs Firewood,,+1 607-215-1075,,,Cheshire,06410,Connecticut,United States of America,42.028556,-75.7525518,10,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Log+Dogs+Firewood/@42.028555999999995,-75.75255179999999,14z/data=!4m8!1m2!2m1!1sLog+Dogs+Firewood!3m4!1s0x89daebc8b06e5753:0x35661133ea2b170b!8m2!3d42.028555999999995!4d-75.75255179999999",,,,,No,"Log Dogs Firewood is a firewood provider based in Cheshire, Connecticut. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
TyDy Wood Supply,,+1 845-439-1258,"491 Debruce Rd, Livingston Manor, NY 12758",491 Debruce Rd,Livingston Manor,12758,New York,United States of America,41.9026689,-74.7876006,10,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/TyDy+Wood+Supply/@41.902668899999995,-74.78760059999999,14z/data=!4m8!1m2!2m1!1sTyDy+Wood+Supply!3m4!1s0x89dc998fb6f0ea7f:0x888976a87de1e919!8m2!3d41.902668899999995!4d-74.78760059999999",,,,,No,"TyDy Wood Supply is a firewood provider based in Livingston Manor, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Jiffy Wood,,+1 812-200-6219,,,Nashville,47448,Indiana,United States of America,39.2795416,-86.1959195,10,,OPERATIONAL,"https://www.google.com/maps/place/Jiffy+Wood/@39.2795416,-86.1959195,14z/data=!4m8!1m2!2m1!1sJiffy+Wood!3m4!1s0x886b79d182f14c6b:0x397b000b9ae31436!8m2!3d39.2795416!4d-86.1959195",,,,,No,"Jiffy Wood is a firewood provider based in Nashville, Indiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Lucas Lumber,,+1 801-392-6940,"1187 W 2550 S, Ogden, UT 84401",1187 W 2550 S,Ogden,84401,Utah,United States of America,41.2193497,-112.0067272,10,"{""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Lucas+Lumber/@41.219349699999995,-112.0067272,14z/data=!4m8!1m2!2m1!1sLucas+Lumber!3m4!1s0x87530e50c15fec87:0x36be60c6a573274!8m2!3d41.219349699999995!4d-112.0067272",,,,,No,"Lucas Lumber is a firewood provider based in Ogden, Utah. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
CNL FIREWOOD,,+1 318-484-8129,"4711 Tullos Dr, Ball, LA 71405",4711 Tullos Dr,Ball,71405,Louisiana,United States of America,31.3853965,-92.4136271,10,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/CNL+FIREWOOD/@31.3853965,-92.4136271,14z/data=!4m8!1m2!2m1!1sCNL+FIREWOOD!3m4!1s0x86254df9a560cf8d:0x341e54f72df2f0b3!8m2!3d31.3853965!4d-92.4136271",,,,,No,"CNL FIREWOOD is a firewood provider based in Ball, Louisiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Robinson's Tree Service & Firewood,,+1 612-390-0879,,,Brimfield,01010,Massachusetts,United States of America,45.1027374,-93.4540124,10,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""8AM-10PM""}",OPERATIONAL,"https://www.google.com/maps/place/Robinson%27s+Tree+Service+%26+Firewood/@45.102737399999995,-93.4540124,14z/data=!4m8!1m2!2m1!1sRobinson%27s+Tree+Service+%26+Firewood!3m4!1s0x52b3476df37388ab:0x82add58d547d9f3a!8m2!3d45.102737399999995!4d-93.4540124",,,,,No,"Robinson's Tree Service & Firewood is a firewood provider based in Brimfield, Massachusetts. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Amber Firewood,,+1 419-868-9128,"9646 Frankfort Rd, Holland, OH 43528",9646 Frankfort Rd,Holland,43528,Ohio,United States of America,41.6442349,-83.7734795,10,,OPERATIONAL,"https://www.google.com/maps/place/Amber+Firewood/@41.6442349,-83.7734795,14z/data=!4m8!1m2!2m1!1sAmber+Firewood!3m4!1s0x883c64c579102c85:0x9f52e3546a2e6cf1!8m2!3d41.6442349!4d-83.7734795",,,,,No,"Amber Firewood is a firewood provider based in Holland, Ohio. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Lam Tree Service,,+1 319-854-7770,"3248 Whittier Rd, Springville, IA 52336",3248 Whittier Rd,Springville,52336,Iowa,United States of America,42.0964866,-91.4635408,10,,OPERATIONAL,"https://www.google.com/maps/place/Lam+Tree+Service/@42.0964866,-91.46354079999999,14z/data=!4m8!1m2!2m1!1sLam+Tree+Service!3m4!1s0x87e48dd52ff1836f:0x761f0af1fe0889a8!8m2!3d42.0964866!4d-91.46354079999999",,,,,No,"Lam Tree Service is a firewood provider based in Springville, Iowa. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Dennis' Tree Service,,+1 734-878-3825,"4591 Patterson Lake Rd, Pinckney, MI 48169",4591 Patterson Lake Rd,Pinckney,48169,Michigan,United States of America,42.434451,-83.997519,10,,OPERATIONAL,"https://www.google.com/maps/place/Dennis%27+Tree+Service/@42.434450999999996,-83.997519,14z/data=!4m8!1m2!2m1!1sDennis%27+Tree+Service!3m4!1s0x8823346048200635:0xd1199cf4686506f5!8m2!3d42.434450999999996!4d-83.997519",,,,,No,"Dennis' Tree Service is a firewood provider based in Pinckney, Michigan. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Green Acres Tree and Shrub Farm (FIREWOOD),,+1 480-326-0122,"2115 S Gilbert Rd, Gilbert, AZ 85295",2115 S Gilbert Rd,Gilbert,85295,Arizona,United States of America,33.3116294,-111.7892968,10,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7AM-6PM"", ""Sunday"": ""7AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/Green+Acres+Tree+and+Shrub+Farm+%28FIREWOOD%29/@33.3116294,-111.78929679999999,14z/data=!4m8!1m2!2m1!1sGreen+Acres+Tree+and+Shrub+Farm+%28FIREWOOD%29!3m4!1s0x872bab92edb1d169:0xfbdc60cd805f7601!8m2!3d33.3116294!4d-111.78929679999999",,,,,No,"Green Acres Tree and Shrub Farm (FIREWOOD) is a firewood provider based in Gilbert, Arizona. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Conscious Clearing Tree Services,,+1 831-338-0106,,,Boulder Creek,95006,California,United States of America,37.362712,-121.8981775,10,"{""Monday"": ""9AM-4PM"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Conscious+Clearing+Tree+Services/@37.362711999999995,-121.89817749999999,14z/data=!4m8!1m2!2m1!1sConscious+Clearing+Tree+Services!3m4!1s0x808e4f2f2ddbcd2b:0x2df419547f3628b5!8m2!3d37.362711999999995!4d-121.89817749999999",,,,,No,"Conscious Clearing Tree Services is a firewood provider based in Boulder Creek, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Touchberry Hill Firewood,,,"121 State Rd S-42-1031, Woodruff, SC 29388",121 State Rd S-42-1031,Woodruff,29388,South Carolina,United States of America,34.7063371,-82.0108886,10,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Touchberry+Hill+Firewood/@34.7063371,-82.0108886,14z/data=!4m8!1m2!2m1!1sTouchberry+Hill+Firewood!3m4!1s0x885791629d890791:0x3459d6081ff842ad!8m2!3d34.7063371!4d-82.0108886",,,,,No,"Touchberry Hill Firewood is a firewood provider based in Woodruff, South Carolina. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
U Call-We Haul Coal Services,,+1 570-253-2154,"213 Bridge St, Honesdale, PA 18431",213 Bridge St,Honesdale,18431,Pennsylvania,United States of America,41.5579787,-75.2947291,10,,OPERATIONAL,"https://www.google.com/maps/place/U+Call-We+Haul+Coal+Services/@41.5579787,-75.2947291,14z/data=!4m8!1m2!2m1!1sU+Call-We+Haul+Coal+Services!3m4!1s0x89c4b5ab4637a483:0x8ca9988f8cdd7312!8m2!3d41.5579787!4d-75.2947291",,,,,No,"U Call-We Haul Coal Services is a firewood provider based in Honesdale, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
R R Logging And Firewood,,+1 717-690-6846,"Denver, PA 17517",,Denver,17517,Pennsylvania,United States of America,40.2785841,-76.1704096,10,"{""Monday"": ""6AM-9PM"", ""Tuesday"": ""6AM-9PM"", ""Wednesday"": ""6AM-9PM"", ""Thursday"": ""6AM-9PM"", ""Friday"": ""6AM-9PM"", ""Saturday"": ""6AM-9PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/R+R+Logging+And+Firewood/@40.278584099999996,-76.1704096,14z/data=!4m8!1m2!2m1!1sR+R+Logging+And+Firewood!3m4!1s0x89c613213a674db5:0x5c256f30f7ea067b!8m2!3d40.278584099999996!4d-76.1704096",,,,,No,"R R Logging And Firewood is a firewood provider based in Denver, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
AJAA Adirondack Wood Works,,+1 518-586-4021,"34 Liberty Rd, North Hudson, NY 12855",34 Liberty Rd,North Hudson,12855,New York,United States of America,43.9793896,-73.7168448,10,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/AJAA+Adirondack+Wood+Works/@43.9793896,-73.71684479999999,14z/data=!4m8!1m2!2m1!1sAJAA+Adirondack+Wood+Works!3m4!1s0x4ccab971d2e1cec9:0x793b7db13f56b404!8m2!3d43.9793896!4d-73.71684479999999",,,,,No,"AJAA Adirondack Wood Works is a firewood provider based in North Hudson, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Seasoned Fire Wood,,+1 760-464-5778,,,Chagrin Falls,44023,Ohio,United States of America,34.188332,-116.3470524,10,,OPERATIONAL,"https://www.google.com/maps/place/Seasoned+Fire+Wood/@34.188331999999996,-116.3470524,14z/data=!4m8!1m2!2m1!1sSeasoned+Fire+Wood!3m4!1s0x80dad97069392d5f:0x38c80564013226d4!8m2!3d34.188331999999996!4d-116.3470524",,,,,No,"Seasoned Fire Wood is a firewood provider based in Chagrin Falls, Ohio. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Overton Tree Services,,+1 205-281-6692,"25 Franks Acres, Vandiver, AL 35176",25 Franks Acres,Vandiver,35176,Alabama,United States of America,33.4799342,-86.5184866,10,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Overton+Tree+Services/@33.479934199999995,-86.5184866,14z/data=!4m8!1m2!2m1!1sOverton+Tree+Services!3m4!1s0x88896c0a99b9cb45:0xd6a2a3d694d5ea28!8m2!3d33.479934199999995!4d-86.5184866",,,,,No,"Overton Tree Services is a firewood provider based in Vandiver, Alabama. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Smoky Hill Wildwoods,,+1 316-300-1133,"419 E 2nd St, Gypsum, KS 67448",419 E 2nd St,Gypsum,67448,Kansas,United States of America,38.708958,-97.4224402,10,"{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""11AM-8PM""}",OPERATIONAL,"https://www.google.com/maps/place/Smoky+Hill+Wildwoods/@38.708957999999996,-97.4224402,14z/data=!4m8!1m2!2m1!1sSmoky+Hill+Wildwoods!3m4!1s0x87bc9522eb9a4685:0x1f0c68923563d2b7!8m2!3d38.708957999999996!4d-97.4224402",,,,,No,"Smoky Hill Wildwoods is a firewood provider based in Gypsum, Kansas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
West Coast Wood Yard,,+1 209-263-8436,"3M5Q+6F, Lodi, CA 95242",3M5Q+6F,Lodi,95242,California,United States of America,38.0580632,-121.3113533,10,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10:09AM-6PM"", ""Sunday"": ""10AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/West+Coast+Wood+Yard/@38.0580632,-121.3113533,14z/data=!4m8!1m2!2m1!1sWest+Coast+Wood+Yard!3m4!1s0x80900b049eba4afb:0xe8d22392b2ebe0fe!8m2!3d38.0580632!4d-121.3113533",,,,,No,"West Coast Wood Yard is a firewood provider based in Lodi, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Basic Maintenance LLC,,+1 307-363-6525,,,Cheyenne,82007,Wyoming,United States of America,41.3273515,-104.66646,10,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""9AM-5AM"", ""Sunday"": ""9AM-6:30PM""}",OPERATIONAL,"https://www.google.com/maps/place/Basic+Maintenance+LLC/@41.3273515,-104.66646,14z/data=!4m8!1m2!2m1!1sBasic+Maintenance+LLC!3m4!1s0x876f3acfc84826b1:0x2df91751e2a472cf!8m2!3d41.3273515!4d-104.66646",,,,,No,"Basic Maintenance LLC is a firewood provider based in Cheyenne, Wyoming. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Perry's Lawn Service LLC,,+1 573-682-0220,"3451 County Rd 2965, Clark, MO 65243",3451 County Rd 2965,Clark,65243,Missouri,United States of America,39.2562343,-92.3784647,10,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Perry%27s+Lawn+Service+LLC/@39.256234299999996,-92.3784647,14z/data=!4m8!1m2!2m1!1sPerry%27s+Lawn+Service+LLC!3m4!1s0x87dcd7ebd7c431fb:0x29e8155a4e21489a!8m2!3d39.256234299999996!4d-92.3784647",,,,,No,"Perry's Lawn Service LLC is a firewood provider based in Clark, Missouri. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Whittlesey Landscape Supplies,,+1 830-268-4245,"2102 N Phillips Ranch Rd, Granite Shoals, TX 78654",2102 N Phillips Ranch Rd,Granite Shoals,78654,Texas,United States of America,30.600538,-98.3750393,10,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Whittlesey+Landscape+Supplies/@30.600538,-98.3750393,14z/data=!4m8!1m2!2m1!1sWhittlesey+Landscape+Supplies!3m4!1s0x865b031713c47ed7:0x70036bc43c02b116!8m2!3d30.600538!4d-98.3750393",,,,,No,"Whittlesey Landscape Supplies is a firewood provider based in Granite Shoals, Texas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Precision Tree Care,,+1 972-329-2922,,,Pacifica,94044,California,United States of America,32.724231,-96.6593868,10,,OPERATIONAL,"https://www.google.com/maps/place/Precision+Tree+Care/@32.724230999999996,-96.6593868,14z/data=!4m8!1m2!2m1!1sPrecision+Tree+Care!3m4!1s0x864ea3415b982533:0x9d9ec281a2cb7e6a!8m2!3d32.724230999999996!4d-96.6593868",,,,,No,"Precision Tree Care is a firewood provider based in Pacifica, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Kennadale Tree Removal Services,,+1 817-533-8101,"4405 Danny Dr, Kennedale, TX 76060",4405 Danny Dr,Kennedale,76060,Texas,United States of America,32.6220476,-97.2073418,10,"{""Monday"": ""12AM-12PM"", ""Tuesday"": ""12AM-12PM"", ""Wednesday"": ""12AM-12PM"", ""Thursday"": ""12AM-12PM"", ""Friday"": ""12AM-12PM"", ""Saturday"": ""12AM-12PM"", ""Sunday"": ""12AM-12PM""}",OPERATIONAL,"https://www.google.com/maps/place/Kennadale+Tree+Removal+Services/@32.6220476,-97.2073418,14z/data=!4m8!1m2!2m1!1sKennadale+Tree+Removal+Services!3m4!1s0x864e6438e778c66f:0x622ec056d4a353bf!8m2!3d32.6220476!4d-97.2073418",,,,,No,"Kennadale Tree Removal Services is a firewood provider based in Kennedale, Texas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Sawsall Tree Removal,,+1 815-275-6717,"2032 E River Rd, Freeport, IL 61032",2032 E River Rd,Freeport,61032,Illinois,United States of America,42.3059234,-89.5719461,10,,OPERATIONAL,"https://www.google.com/maps/place/Sawsall+Tree+Removal/@42.3059234,-89.57194609999999,14z/data=!4m8!1m2!2m1!1sSawsall+Tree+Removal!3m4!1s0x880868c89353760f:0x68dd46d15b56c3f8!8m2!3d42.3059234!4d-89.57194609999999",,,,,No,"Sawsall Tree Removal is a firewood provider based in Freeport, Illinois. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Metzger's Firewood Delivery LLC,,+1 419-204-5686,"506 S Main St, New Knoxville, OH 45871",506 S Main St,New Knoxville,45871,Ohio,United States of America,40.4893492,-84.316463,11,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Metzger%27s+Firewood+Delivery+LLC/@40.4893492,-84.316463,14z/data=!4m8!1m2!2m1!1sMetzger%27s+Firewood+Delivery+LLC!3m4!1s0x883fab4ad0a9eccf:0xb6b6fd63c3a0f954!8m2!3d40.4893492!4d-84.316463",,,,,No,"Metzger's Firewood Delivery LLC is a firewood provider based in New Knoxville, Ohio. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Mountaineer Firewood and Tree Service,,+1 304-676-9442,"865 Tomahawk Run Rd, Hedgesville, WV 25427",865 Tomahawk Run Rd,Hedgesville,25427,West Virginia,United States of America,39.537571,-78.06926,11,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-9PM""}",OPERATIONAL,"https://www.google.com/maps/place/Mountaineer+Firewood+and+Tree+Service/@39.537571,-78.06926,14z/data=!4m8!1m2!2m1!1sMountaineer+Firewood+and+Tree+Service!3m4!1s0x89ca1ad71e50e1bd:0xb4063d9a874b4c07!8m2!3d39.537571!4d-78.06926",,,,,No,"Mountaineer Firewood and Tree Service is a firewood provider based in Hedgesville, West Virginia. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
