name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
"Phoenix Firewood, LLC",http://phoenixfirewoodaz.com/,+1 480-331-5598,"425 N Center St, Mesa, AZ 85201",425 N Center St,Mesa,85201,Arizona,United States of America,33.4232175,-111.8311761,94,"{""Monday"": ""4-6PM"", ""Tuesday"": ""4-6PM"", ""Wednesday"": ""4-6PM"", ""Thursday"": ""4-6PM"", ""Friday"": ""4-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Phoenix+Firewood%2C+LLC/@33.4232175,-111.8311761,14z/data=!4m8!1m2!2m1!1sPhoenix+Firewood%2C+LLC!3m4!1s0x872ba74e1ff0361f:0xab557f5483118141!8m2!3d33.4232175!4d-111.8311761",Yes,"Oak, Pine, Mesquite, Firewood",Seasoned,"$35, $160, $300, $550, $60, $120, $250, $485, $65, $250, $500, $1000, $200, $400, $800, $50, $200, $400, $800, $75, $150, $300, $600, $50, $200, $400, $800, $75, $150, $300, $600",Yes,"Phoenix Firewood, LLC is a firewood provider based in Mesa, Arizona. They supply oak, pine, mesquite, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $35, $160, $300, $550, $60, $120, $250, $485, $65, $250, $500, $1000, $200, $400, $800, $50, $200, $400, $800, $75, $150, $300, $600, $50, $200, $400, $800, $75, $150, $300, $600.",,Call for pricing,False,False,True,True,True,False
Toms Lawn Service tomsmulchsoilsupply,http://www.tomsmulchsoilsupply.com/,,"7625 Packard Rd, Niagara Falls, NY 14304",7625 Packard Rd,Niagara Falls,14304,New York,United States of America,43.1121375,-78.9771712,94,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Toms+Lawn+Service+tomsmulchsoilsupply/@43.112137499999996,-78.9771712,14z/data=!4m8!1m2!2m1!1sToms+Lawn+Service+tomsmulchsoilsupply!3m4!1s0x89d367d30f52f831:0x446c16718d964539!8m2!3d43.112137499999996!4d-78.9771712",Yes,Ash,Dry,"$55, $45, $0, $35, $25, $25, $25, $0",Yes,"Toms Lawn Service tomsmulchsoilsupply is a firewood provider based in Niagara Falls, New York. They supply ash firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $55, $45, $0, $35, $25, $25, $25, $0.",Ash,", .00",True,False,True,True,True,True
Absolute Tree Inc,https://www.absolutetreeserviceinc.com/?utm_source=gbp,+1 703-718-5310,"8605 Richmond Hwy, Alexandria, VA 22309",8605 Richmond Hwy,Alexandria,22309,Virginia,United States of America,38.7239579,-77.1176507,95,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Absolute+Tree+Inc/@38.723957899999995,-77.1176507,14z/data=!4m8!1m2!2m1!1sAbsolute+Tree+Inc!3m4!1s0x89b7ad007bdd4a0b:0x153fd1ce2e01065f!8m2!3d38.723957899999995!4d-77.1176507",Yes,"Oak, Firewood","Seasoned, Dry",,Yes,"Absolute Tree Inc is a firewood provider based in Alexandria, Virginia. They supply oak, firewood firewood. Their wood is typically seasoned, dry for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",Oak,Call for pricing,False,False,True,True,True,False
Jim's Tree Service,https://jims-treeservice.com/,+1 215-943-8271,"3611 Green Ln B, Levittown, PA 19057",3611 Green Ln B,Levittown,19057,Pennsylvania,United States of America,40.1393605,-74.8639692,95,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Jim%27s+Tree+Service/@40.139360499999995,-74.8639692,14z/data=!4m8!1m2!2m1!1sJim%27s+Tree+Service!3m4!1s0x89c14dc66e2e01b1:0x7b1ffafce8645854!8m2!3d40.139360499999995!4d-74.8639692",Yes,Mixed hardwoods,"Seasoned, Green",,Yes,"Jim's Tree Service is a firewood provider based in Levittown, Pennsylvania. They supply mixed hardwoods firewood. Their wood is typically seasoned, green for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Alabama Urban Forestry,https://alabamaurbanforestryservice.com/,+1 205-441-2827,"1998 Lakemont Dr, Birmingham, AL 35244",1998 Lakemont Dr,Birmingham,35244,Alabama,United States of America,33.3229693,-86.8845684,95,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Alabama+Urban+Forestry/@33.3229693,-86.88456839999999,14z/data=!4m8!1m2!2m1!1sAlabama+Urban+Forestry!3m4!1s0x88891f11fc26edfd:0xc6757656f60dd06d!8m2!3d33.3229693!4d-86.88456839999999",No,,Green,,Yes,"Alabama Urban Forestry is a firewood provider based in Birmingham, Alabama. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
National Tree Service,https://nationaltreeservice.com/,+1 205-956-3000,"1991 Alton Rd, Birmingham, AL 35210",1991 Alton Rd,Birmingham,35210,Alabama,United States of America,33.5618596,-86.6524348,95,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/National+Tree+Service/@33.5618596,-86.6524348,14z/data=!4m8!1m2!2m1!1sNational+Tree+Service!3m4!1s0x8889120537039b69:0xc174a3fde06c8ea6!8m2!3d33.5618596!4d-86.6524348",No,,,,Yes,"National Tree Service is a firewood provider based in Birmingham, Alabama. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Landscape Material & Firewood Sales, Inc.",https://lmfsinc.com/?utm_source=gmb,+1 630-231-7911,"27W250 St Charles Rd, West Chicago, IL 60185",27W250 St Charles Rd,West Chicago,60185,Illinois,United States of America,41.9054833,-88.1516678,96,"{""Monday"": ""6AM-4:30PM"", ""Tuesday"": ""6AM-4:30PM"", ""Wednesday"": ""6AM-4:30PM"", ""Thursday"": ""6AM-4:30PM"", ""Friday"": ""6AM-4:30PM"", ""Saturday"": ""6AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Landscape+Material+%26+Firewood+Sales%2C+Inc./@41.9054833,-88.1516678,14z/data=!4m8!1m2!2m1!1sLandscape+Material+%26+Firewood+Sales%2C+Inc.!3m4!1s0x880faab4c3f69931:0x3668e6c42f31076e!8m2!3d41.9054833!4d-88.1516678",Yes,Mixed hardwoods,"Kiln-dried, Seasoned",,Yes,"Landscape Material & Firewood Sales, Inc. is a firewood provider based in West Chicago, Illinois. They supply mixed hardwoods firewood. Their wood is typically kiln-dried, seasoned for optimal burning. Delivery services are offered for local and regional orders.",,", .00, .99",True,False,True,True,True,True
Allison Tree & Landscaping,https://www.allisontreeservices.net/,+1 443-298-2005,"5902 Talbott St, Gwynn Oak, MD 21207",5902 Talbott St,Gwynn Oak,21207,Maryland,United States of America,39.2945083,-76.7296541,96,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Allison+Tree+%26+Landscaping/@39.2945083,-76.72965409999999,14z/data=!4m8!1m2!2m1!1sAllison+Tree+%26+Landscaping!3m4!1s0x271baa600a73ebdf:0x563f231ad1609e74!8m2!3d39.2945083!4d-76.72965409999999",No,,Seasoned,,Yes,"Allison Tree & Landscaping is a firewood provider based in Gwynn Oak, Maryland. Their wood is typically seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
Mike Jones & Sons Tree Service LLC,https://www.mikejonessonstreeservice.com/#/,+1 234-300-2311,,,Akron,44310,Ohio,United States of America,41.0133374,-81.5315565,96,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Mike+Jones+%26+Sons+Tree+Service+LLC/@41.0133374,-81.5315565,14z/data=!4m8!1m2!2m1!1sMike+Jones+%26+Sons+Tree+Service+LLC!3m4!1s0x8830d773d6eb5461:0xa27f885ff23228ae!8m2!3d41.0133374!4d-81.5315565",No,,,,Yes,"Mike Jones & Sons Tree Service LLC is a firewood provider based in Akron, Ohio. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Linger's Lumberjacks,https://www.lingerslumberjacks.com/,+1 330-825-0161,"1881 Wadsworth Rd, Norton, OH 44203",1881 Wadsworth Rd,Norton,44203,Ohio,United States of America,41.0581048,-81.5968913,96,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Linger%27s+Lumberjacks/@41.058104799999995,-81.5968913,14z/data=!4m8!1m2!2m1!1sLinger%27s+Lumberjacks!3m4!1s0x8830d6a96949bd0d:0xfd32609abcee7437!8m2!3d41.058104799999995!4d-81.5968913",No,"Oak, Pine, Firewood",Seasoned,,Yes,"Linger's Lumberjacks is a firewood provider based in Norton, Ohio. They supply oak, pine, firewood firewood. Their wood is typically seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,True,False
Adirondack Mulch & Stone Company,https://www.adkmulchandstone.com/,+1 585-254-0522,"1277 Mt Read Blvd, Rochester, NY 14606",1277 Mt Read Blvd,Rochester,14606,New York,United States of America,43.1766015,-77.6628035,96,"{""Monday"": ""8:30AM-5PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""8:30AM-5PM"", ""Thursday"": ""8:30AM-5PM"", ""Friday"": ""8:30AM-5PM"", ""Saturday"": ""9AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Adirondack+Mulch+%26+Stone+Company/@43.1766015,-77.6628035,14z/data=!4m8!1m2!2m1!1sAdirondack+Mulch+%26+Stone+Company!3m4!1s0x89d6b40b3f363ef3:0x6f403e25f7ea4a02!8m2!3d43.1766015!4d-77.6628035",Yes,Mixed hardwoods,Seasoned,,Yes,"Adirondack Mulch & Stone Company is a firewood provider based in Rochester, New York. They supply mixed hardwoods firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders.",,", .00",True,False,True,True,True,True
Currituck Feed And Seed,https://currituckfeedandseed.com/,+1 252-232-3333,"3121 Caratoke Hwy, Currituck, NC 27929",3121 Caratoke Hwy,Currituck,27929,North Carolina,United States of America,36.4350987,-76.0081893,96,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""8AM-2PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Currituck+Feed+And+Seed/@36.4350987,-76.0081893,14z/data=!4m8!1m2!2m1!1sCurrituck+Feed+And+Seed!3m4!1s0x89a5348e360782e3:0x8e9a4bf3a8789f0f!8m2!3d36.4350987!4d-76.0081893",Yes,Mixed hardwoods,,,Yes,"Currituck Feed And Seed is a firewood provider based in Currituck, North Carolina. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
Hartman Hill Premium Firewood,https://www.hartmanhill.com/,+1 518-615-4889,"603 Main St, Corinth, NY 12822",603 Main St,Corinth,12822,New York,United States of America,43.2272242,-73.8212877,97,,OPERATIONAL,"https://www.google.com/maps/place/Hartman+Hill+Premium+Firewood/@43.227224199999995,-73.8212877,14z/data=!4m8!1m2!2m1!1sHartman+Hill+Premium+Firewood!3m4!1s0x89dfcc803edbe5db:0x13809395a47cb407!8m2!3d43.227224199999995!4d-73.8212877",Yes,"Hickory, Firewood","Seasoned, Green",,Yes,"Hartman Hill Premium Firewood is a firewood provider based in Corinth, New York. They supply hickory, firewood firewood. Their wood is typically seasoned, green for optimal burning. Delivery services are offered for local and regional orders.","Cherry, Hickory",.00,True,False,True,True,True,True
"WOODWORKS, LLC",http://woodworksforit.com/,+1 804-296-7292,"8548 Anderson Ct, Mechanicsville, VA 23116",8548 Anderson Ct,Mechanicsville,23116,Virginia,United States of America,37.7009884,-77.3947484,97,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""8:30AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/WOODWORKS%2C+LLC/@37.7009884,-77.3947484,14z/data=!4m8!1m2!2m1!1sWOODWORKS%2C+LLC!3m4!1s0x89b13cc759a2d295:0x90e7f85c0c6537df!8m2!3d37.7009884!4d-77.3947484",Yes,Mixed hardwoods,,,Yes,"WOODWORKS, LLC is a firewood provider based in Mechanicsville, Virginia. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
Haymaker Tree and Lawn,http://www.haymakertreeandlawn.com/,+1 330-499-5037,"6854 Wales Ave NW, North Canton, OH 44720",6854 Wales Ave NW,North Canton,44720,Ohio,United States of America,40.8799665,-81.4784876,97,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Haymaker+Tree+and+Lawn/@40.879966499999995,-81.4784876,14z/data=!4m8!1m2!2m1!1sHaymaker+Tree+and+Lawn!3m4!1s0x8836d67bdd04ada9:0x9e6fff6e9821db89!8m2!3d40.879966499999995!4d-81.4784876",No,Pine,"Green, Seasoned",,Yes,"Haymaker Tree and Lawn is a firewood provider based in North Canton, Ohio. They supply pine firewood. Their wood is typically green, seasoned for optimal burning. Currently, delivery services are not available.",Pine,", .50",True,False,False,True,True,True
Icon Tree Services,https://www.facebook.com/Icontreeservicellc/,+1 440-371-7551,"922 Oliver St, Sheffield Lake, OH 44054",922 Oliver St,Sheffield Lake,44054,Ohio,United States of America,41.4819943,-82.11672,97,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Icon+Tree+Services/@41.4819943,-82.11672,14z/data=!4m8!1m2!2m1!1sIcon+Tree+Services!3m4!1s0x88309b0773f43c6d:0x521f70f6d55d0cda!8m2!3d41.4819943!4d-82.11672",No,,,,Yes,"Icon Tree Services is a firewood provider based in Sheffield Lake, Ohio. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Destito Tree Services,https://www.destitotreeservices.com/,+1 508-699-4532,"40 Plain St, North Attleborough, MA 02760",40 Plain St,North Attleborough,02760,Massachusetts,United States of America,42.0088384,-71.302301,98,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Destito+Tree+Services/@42.008838399999995,-71.302301,14z/data=!4m8!1m2!2m1!1sDestito+Tree+Services!3m4!1s0x89e46406b2e9a235:0xa29f0f989623bb57!8m2!3d42.008838399999995!4d-71.302301",No,,,,Yes,"Destito Tree Services is a firewood provider based in North Attleborough, Massachusetts. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Alfonza's Landscape Supercenter,https://alfonzaslawnservice.com/,+1 803-407-6396,"7419 Broad River Rd, Irmo, SC 29063",7419 Broad River Rd,Irmo,29063,South Carolina,United States of America,34.0967485,-81.1622816,98,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Alfonza%27s+Landscape+Supercenter/@34.0967485,-81.1622816,14z/data=!4m8!1m2!2m1!1sAlfonza%27s+Landscape+Supercenter!3m4!1s0x88f8a20751d91b07:0x6d29ef175b8b9e45!8m2!3d34.0967485!4d-81.1622816",Yes,"Pine, Firewood",,,Yes,"Alfonza's Landscape Supercenter is a firewood provider based in Irmo, South Carolina. They supply pine, firewood firewood. Delivery services are offered for local and regional orders.",Cherry,.25,True,False,True,True,False,True
Houston Firewood Delivery,https://firewooddeliveryhouston.com/,+1 713-702-3567,,,Houston,Not specified,Texas,United States of America,30.0637906,-95.4346126,98,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Houston+Firewood+Delivery/@30.063790599999997,-95.4346126,14z/data=!4m8!1m2!2m1!1sHouston+Firewood+Delivery!3m4!1s0x2208bc43ac575fad:0x589ecb795ddedcbb!8m2!3d30.063790599999997!4d-95.4346126",Yes,"Oak, Firewood",Seasoned,"$25 , $200 1, $325 , $525 ",Yes,"Houston Firewood Delivery is a firewood provider based in Houston, Texas. They supply oak, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $25 , $200 1, $325 , $525 .",Oak,Call for pricing,False,False,True,True,True,False
Stacked Firewood Delivery,https://stackedwood.com/,+1 470-722-8380,"1094 Eisenhower Dr suite b, Savannah, GA 31406",1094 Eisenhower Dr suite b,Savannah,31406,Georgia,United States of America,32.0073547,-81.1013944,98,"{""Monday"": ""10AM-4PM"", ""Tuesday"": ""10AM-4PM"", ""Wednesday"": ""10AM-4PM"", ""Thursday"": ""10AM-4PM"", ""Friday"": ""10AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Stacked+Firewood+Delivery/@32.0073547,-81.10139439999999,14z/data=!4m8!1m2!2m1!1sStacked+Firewood+Delivery!3m4!1s0x88fb77362d6eaff9:0x683b737e06fa3a99!8m2!3d32.0073547!4d-81.10139439999999",Yes,"Oak, Hickory, Firewood",Kiln-Dried,"$275, $265, $325, $285, $50 , $50 , $500, $480, $50 , $600, $520, $50 , $180 , $180 , $900, $860, $200 , $1, $940, $200 , $275, $265, $325, $285, $50 , $50 , $500, $480, $50 , $600, $520, $50 , $180 , $180 , $900, $860, $200 , $1, $940, $200 , $25 ",Yes,"Stacked Firewood Delivery is a firewood provider based in Savannah, Georgia. They supply oak, hickory, firewood firewood. Their wood is typically kiln-dried for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $275, $265, $325, $285, $50 , $50 , $500, $480, $50 , $600, $520, $50 , $180 , $180 , $900, $860, $200 , $1, $940, $200 , $275, $265, $325, $285, $50 , $50 , $500, $480, $50 , $600, $520, $50 , $180 , $180 , $900, $860, $200 , $1, $940, $200 , $25 .","Cherry, Hickory, Oak",Call for pricing,False,False,True,True,True,False
A. Matt Tree Service,https://amatt-treeservice.com/,+1 817-391-8897,"311 W Glade Rd, Colleyville, TX 76034",311 W Glade Rd,Colleyville,76034,Texas,United States of America,32.88,-97.1728473,98,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/A.+Matt+Tree+Service/@32.879999999999995,-97.1728473,14z/data=!4m8!1m2!2m1!1sA.+Matt+Tree+Service!3m4!1s0x864c2aa836c97129:0xd2692bfd0ae6ad32!8m2!3d32.879999999999995!4d-97.1728473",Yes,Pecan,,,Yes,"A. Matt Tree Service is a firewood provider based in Colleyville, Texas. They supply pecan firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",Pecan,Call for pricing,False,False,True,True,False,False
Homestyle Foods,https://justplainbusiness.com/homestyle-foods/,+1 217-894-6820,"1244 E 3000th St, Clayton, IL 62324",1244 E 3000th St,Clayton,62324,Illinois,United States of America,39.93647,-90.933235,98,"{""Monday"": ""8:30AM-5PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""8:30AM-5PM"", ""Thursday"": ""8:30AM-5PM"", ""Friday"": ""8:30AM-6PM"", ""Saturday"": ""8:30AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Homestyle+Foods/@39.93647,-90.933235,14z/data=!4m8!1m2!2m1!1sHomestyle+Foods!3m4!1s0x87de1fa7f53f78b1:0x75170d2e9c6a1fd0!8m2!3d39.93647!4d-90.933235",No,Mixed hardwoods,,,Yes,"Homestyle Foods is a firewood provider based in Clayton, Illinois. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Star Valley Lawn Care,http://starvalleylawncare.com/,+1 307-886-2020,,,Afton,83110,Wyoming,United States of America,42.939059,-110.973708,99,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Star+Valley+Lawn+Care/@42.939059,-110.973708,14z/data=!4m8!1m2!2m1!1sStar+Valley+Lawn+Care!3m4!1s0x875606809b5ee337:0x96e83941603dd4ad!8m2!3d42.939059!4d-110.973708",No,"Pine, Firewood",Green,,Yes,"Star Valley Lawn Care is a firewood provider based in Afton, Wyoming. They supply pine, firewood firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.","Fir, Pine",Call for pricing,False,False,False,True,True,False
Smitty's Tree Service,https://www.facebook.com/SmittysTreeServiceLLC757,+1 757-771-2914,"Fentress Rd, Chesapeake, VA 23322",Fentress Rd,Chesapeake,23322,Virginia,United States of America,36.7029027,-76.1992385,99,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Smitty%27s+Tree+Service/@36.702902699999996,-76.19923849999999,14z/data=!4m8!1m2!2m1!1sSmitty%27s+Tree+Service!3m4!1s0x89b017720d8f4daf:0x436e223e0124223d!8m2!3d36.702902699999996!4d-76.19923849999999",No,,,,Yes,"Smitty's Tree Service is a firewood provider based in Chesapeake, Virginia. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Woodchuck Tree Service,http://www.woodchucktreeservice.com/,+1 815-978-2565,"8199 Dickenson Rd, Rockford, IL 61101",8199 Dickenson Rd,Rockford,61101,Illinois,United States of America,42.3159456,-89.1976255,100,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Woodchuck+Tree+Service/@42.3159456,-89.1976255,14z/data=!4m8!1m2!2m1!1sWoodchuck+Tree+Service!3m4!1s0x88089163137b12d5:0xb6c3e7fab78bcc08!8m2!3d42.3159456!4d-89.1976255",No,"Ash, Cherry, Poplar",Green,,Yes,"Woodchuck Tree Service is a firewood provider based in Rockford, Illinois. They supply ash, cherry, poplar firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.","Ash, Cherry, Poplar",Call for pricing,False,False,False,True,True,False
Winterwood Fuel & Water,http://winterwood-farm.com/,+1 207-608-2045,"100 Not a Rd, Lyman, ME 04002",100 Not a Rd,Lyman,04002,Maine,United States of America,43.5039667,-70.6140254,100,"{""Monday"": ""7:30AM-4PM"", ""Tuesday"": ""7:30AM-4PM"", ""Wednesday"": ""7:30AM-4PM"", ""Thursday"": ""7:30AM-4PM"", ""Friday"": ""7:30AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Winterwood+Fuel+%26+Water/@43.5039667,-70.6140254,14z/data=!4m8!1m2!2m1!1sWinterwood+Fuel+%26+Water!3m4!1s0x4cb2b99ba95fe78f:0x26e26a330151e9bd!8m2!3d43.5039667!4d-70.6140254",Yes,Mixed hardwoods,Seasoned,"$2, $3",Yes,"Winterwood Fuel & Water is a firewood provider based in Lyman, Maine. They supply mixed hardwoods firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $2, $3.",,".45, .64",True,False,True,True,True,True
