name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
Johnston & Son Firewood,,+1 401-647-9117,"Scituate, RI 02857",,Scituate,02857,Rhode Island,United States of America,41.7852778,-71.61,1,,OPERATIONAL,"https://www.google.com/maps/place/Johnston+%26+Son+Firewood/@41.785277799999996,-71.61,14z/data=!4m8!1m2!2m1!1sJohnston+%26+Son+Firewood!3m4!1s0x89e4365076486aa5:0xd4424a86d8a0503f!8m2!3d41.785277799999996!4d-71.61",,,,,No,"Johnston & Son Firewood is a firewood provider based in Scituate, Rhode Island. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Great Lakes Logging & Firewood,,+1 231-206-4073,"Huron-Manistee National Forests, 11405 Russell Rd, Twin Lake, MI 49457","Huron-Manistee National Forests, 11405 Russell Rd",Twin Lake,49457,Michigan,United States of America,43.46258,-86.2304877,1,"{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Great+Lakes+Logging+%26+Firewood/@43.462579999999996,-86.2304877,14z/data=!4m8!1m2!2m1!1sGreat+Lakes+Logging+%26+Firewood!3m4!1s0x88195f09b36b7653:0x4aa616f6f1286a9a!8m2!3d43.462579999999996!4d-86.2304877",,,,,No,"Great Lakes Logging & Firewood is a firewood provider based in Twin Lake, Michigan. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Forest River Firewood LLC,,+1 231-734-6179,"6818 60th Ave, Evart, MI 49631",6818 60th Ave,Evart,49631,Michigan,United States of America,43.9129819,-85.2064084,1,,OPERATIONAL,"https://www.google.com/maps/place/Forest+River+Firewood+LLC/@43.9129819,-85.2064084,14z/data=!4m8!1m2!2m1!1sForest+River+Firewood+LLC!3m4!1s0x881f46b6e66cd85f:0x720d5eee6810a914!8m2!3d43.9129819!4d-85.2064084",,,,,No,"Forest River Firewood LLC is a firewood provider based in Evart, Michigan. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Northern Maine Firewood, LLC",,+1 207-290-9292,,,Chester,04457,Maine,United States of America,44.1587906,-69.6298706,1,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Northern+Maine+Firewood%2C+LLC/@44.158790599999996,-69.6298706,14z/data=!4m8!1m2!2m1!1sNorthern+Maine+Firewood%2C+LLC!3m4!1s0x41670c0f9bb57085:0x5d83af1630d7b4cb!8m2!3d44.158790599999996!4d-69.6298706",,,,,No,"Northern Maine Firewood, LLC is a firewood provider based in Chester, Maine. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Winsor Firewood & Logging,,+1 207-426-8041,"846 Mutton Ln, Clinton, ME 04927",846 Mutton Ln,Clinton,04927,Maine,United States of America,44.6980483,-69.4958689,1,,OPERATIONAL,"https://www.google.com/maps/place/Winsor+Firewood+%26+Logging/@44.698048299999996,-69.49586889999999,14z/data=!4m8!1m2!2m1!1sWinsor+Firewood+%26+Logging!3m4!1s0x4cb1de5979ddda95:0xb19df33d213b6730!8m2!3d44.698048299999996!4d-69.49586889999999",,,,,No,"Winsor Firewood & Logging is a firewood provider based in Clinton, Maine. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
L & L Day Firewood,,+1 207-743-1415,,,Otisfield,04270,Maine,United States of America,44.56633,-70.6616505,1,,OPERATIONAL,"https://www.google.com/maps/place/L+%26+L+Day+Firewood/@44.56633,-70.6616505,14z/data=!4m8!1m2!2m1!1sL+%26+L+Day+Firewood!3m4!1s0x4cb24ffbe7930e93:0xfe4be96789215efa!8m2!3d44.56633!4d-70.6616505",,,,,No,"L & L Day Firewood is a firewood provider based in Otisfield, Maine. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
J R S Firewood,,+1 207-834-4139,"711 Frenchville Rd, Fort Kent, ME 04743",711 Frenchville Rd,Fort Kent,04743,Maine,United States of America,47.2799488,-68.5501457,1,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-2PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/J+R+S+Firewood/@47.2799488,-68.5501457,14z/data=!4m8!1m2!2m1!1sJ+R+S+Firewood!3m4!1s0x4cbc53e1cf46b87b:0x846c36f610b48c03!8m2!3d47.2799488!4d-68.5501457",,,,,No,"J R S Firewood is a firewood provider based in Fort Kent, Maine. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Diamond H Farms,,+1 616-262-3160,,,Cunningham,37052,Tennessee,United States of America,45.0008644,-87.506119,1,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Diamond+H+Farms/@45.0008644,-87.506119,14z/data=!4m8!1m2!2m1!1sDiamond+H+Farms!3m4!1s0x881973abeb6a459f:0xce8312e6a6cce260!8m2!3d45.0008644!4d-87.506119",,,,,No,"Diamond H Farms is a firewood provider based in Cunningham, Tennessee. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Maine Cedar Kindling, LLC.",,+1 207-605-0170,,,Bangor,04401,Maine,United States of America,46.423669,-129.9427086,1,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Maine+Cedar+Kindling%2C+LLC./@46.423669,-129.9427086,14z/data=!4m8!1m2!2m1!1sMaine+Cedar+Kindling%2C+LLC.!3m4!1s0x4cafcb4faf478553:0xb3a379752d612faa!8m2!3d46.423669!4d-129.9427086",,,,,No,"Maine Cedar Kindling, LLC. is a firewood provider based in Bangor, Maine. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Steve's SFTS Tree Services,,+1 714-963-7464,"Westminster, CA 92684",,Westminster,92684,California,United States of America,33.7448375,-117.9671748,1,,OPERATIONAL,"https://www.google.com/maps/place/Steve%27s+SFTS+Tree+Services/@33.744837499999996,-117.9671748,14z/data=!4m8!1m2!2m1!1sSteve%27s+SFTS+Tree+Services!3m4!1s0x80dd27b5ea58d49b:0xd0ecab20bfe140d!8m2!3d33.744837499999996!4d-117.9671748",,,,,No,"Steve's SFTS Tree Services is a firewood provider based in Westminster, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
American Enterprises,,+1 317-848-0933,"7605 S Belmont Ave, Indianapolis, IN 46217",7605 S Belmont Ave,Indianapolis,46217,Indiana,United States of America,39.6548785,-86.1974323,1,,OPERATIONAL,"https://www.google.com/maps/place/American+Enterprises/@39.654878499999995,-86.1974323,14z/data=!4m8!1m2!2m1!1sAmerican+Enterprises!3m4!1s0x886b5ec0e4d33e41:0x5018a6e458d9dc4e!8m2!3d39.654878499999995!4d-86.1974323",,,,,No,"American Enterprises is a firewood provider based in Indianapolis, Indiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Scott's Circle City Tree Care,,+1 317-627-9412,,,Indianapolis,46218,Indiana,United States of America,39.737861,-86.13275,1,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""8AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/Scott%27s+Circle+City+Tree+Care/@39.737860999999995,-86.13275,14z/data=!4m8!1m2!2m1!1sScott%27s+Circle+City+Tree+Care!3m4!1s0x886b57ffc6dbe463:0x854cfff96ec9523c!8m2!3d39.737860999999995!4d-86.13275",,,,,No,"Scott's Circle City Tree Care is a firewood provider based in Indianapolis, Indiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Krizan Family Farms,,+1 219-314-4207,,,Lowell,46356,Indiana,United States of America,41.248939,-87.590427,1,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Krizan+Family+Farms/@41.248939,-87.59042699999999,14z/data=!4m8!1m2!2m1!1sKrizan+Family+Farms!3m4!1s0x8811f92d8c8d7037:0xc9d4a53ca81b7b75!8m2!3d41.248939!4d-87.59042699999999",,,,,No,"Krizan Family Farms is a firewood provider based in Lowell, Indiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Creative Creations,,+1 219-309-3643,"1847 Adams St, Portage, IN 46368",1847 Adams St,Portage,46368,Indiana,United States of America,41.5990831,-87.1464984,1,,OPERATIONAL,"https://www.google.com/maps/place/Creative+Creations/@41.5990831,-87.1464984,14z/data=!4m8!1m2!2m1!1sCreative+Creations!3m4!1s0x8811be797a22ce69:0x37a964b77b53d8b1!8m2!3d41.5990831!4d-87.1464984",,,,,No,"Creative Creations is a firewood provider based in Portage, Indiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Kens Wood Yard & Services,,+1 509-457-7247,"1201 Iler Ln, Yakima, WA 98901",1201 Iler Ln,Yakima,98901,Washington,United States of America,46.5799063,-120.4854325,1,,OPERATIONAL,"https://www.google.com/maps/place/Kens+Wood+Yard+%26+Services/@46.5799063,-120.48543249999999,14z/data=!4m8!1m2!2m1!1sKens+Wood+Yard+%26+Services!3m4!1s0x5499d634a06a23f3:0x6db51f8aae1c7eb5!8m2!3d46.5799063!4d-120.48543249999999",,,,,No,"Kens Wood Yard & Services is a firewood provider based in Yakima, Washington. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Peterson's Tree And Leaf Removal Services,,+1 412-596-1823,"3236 Frew Mill Rd, New Castle, PA 16101",3236 Frew Mill Rd,New Castle,16101,Pennsylvania,United States of America,40.9924229,-80.2248839,1,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Peterson%27s+Tree+And+Leaf+Removal+Services/@40.9924229,-80.2248839,14z/data=!4m8!1m2!2m1!1sPeterson%27s+Tree+And+Leaf+Removal+Services!3m4!1s0x883384fbf59bea57:0x2a7308b0cd8b35e0!8m2!3d40.9924229!4d-80.2248839",,,,,No,"Peterson's Tree And Leaf Removal Services is a firewood provider based in New Castle, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
GL3 Logging & Firewood,,+1 716-244-0512,"Kill Buck, NY 14748",,Kill Buck,14748,New York,United States of America,42.1270896,-78.6539407,1,"{""Monday"": ""6AM-6PM"", ""Tuesday"": ""6AM-6PM"", ""Wednesday"": ""6AM-6PM"", ""Thursday"": ""6AM-6PM"", ""Friday"": ""6AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/GL3+Logging+%26+Firewood/@42.1270896,-78.65394069999999,14z/data=!4m8!1m2!2m1!1sGL3+Logging+%26+Firewood!3m4!1s0x89d27d5e53655f31:0x57af05b2e94f99c0!8m2!3d42.1270896!4d-78.65394069999999",,,,,No,"GL3 Logging & Firewood is a firewood provider based in Kill Buck, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
D & D Logging Inc,,+1 585-591-0510,"45 Windsor St, Attica, NY 14011",45 Windsor St,Attica,14011,New York,United States of America,42.861986,-78.2709267,1,,OPERATIONAL,"https://www.google.com/maps/place/D+%26+D+Logging+Inc/@42.861985999999995,-78.27092669999999,14z/data=!4m8!1m2!2m1!1sD+%26+D+Logging+Inc!3m4!1s0x89d3c03ff89970b9:0x21977cac8dae4c05!8m2!3d42.861985999999995!4d-78.27092669999999",,,,,No,"D & D Logging Inc is a firewood provider based in Attica, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Baca Firewood,,+1 928-635-0600,"5171b AZ-64, Williams, AZ 86046",5171b AZ-64,Williams,86046,Arizona,United States of America,35.3261276,-112.1548217,1,,OPERATIONAL,"https://www.google.com/maps/place/Baca+Firewood/@35.3261276,-112.1548217,14z/data=!4m8!1m2!2m1!1sBaca+Firewood!3m4!1s0x87329978203ecc51:0x769fb5a0e6eced58!8m2!3d35.3261276!4d-112.1548217",,,,,No,"Baca Firewood is a firewood provider based in Williams, Arizona. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Quality Residential Firewood,,+1 602-327-9537,"4425 North 19th Pl, Phoenix, AZ 85016",4425 North 19th Pl,Phoenix,85016,Arizona,United States of America,33.5012923,-112.0396831,1,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""7AM-9PM""}",OPERATIONAL,"https://www.google.com/maps/place/Quality+Residential+Firewood/@33.501292299999996,-112.03968309999999,14z/data=!4m8!1m2!2m1!1sQuality+Residential+Firewood!3m4!1s0x872b0d333bcbb595:0x3819676d0bc51656!8m2!3d33.501292299999996!4d-112.03968309999999",,,,,No,"Quality Residential Firewood is a firewood provider based in Phoenix, Arizona. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Papa Leo's Firewood,,+1 928-234-4334,"Chauncey Blvd, Mohave Valley, AZ 86440",Chauncey Blvd,Mohave Valley,86440,Arizona,United States of America,34.9745428,-114.5364187,1,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Papa+Leo%27s+Firewood/@34.9745428,-114.5364187,14z/data=!4m8!1m2!2m1!1sPapa+Leo%27s+Firewood!3m4!1s0x80ce3e0f5ec81747:0x8da984632495f0cb!8m2!3d34.9745428!4d-114.5364187",,,,,No,"Papa Leo's Firewood is a firewood provider based in Mohave Valley, Arizona. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
RFI Energy Inc,,+1 814-745-2252,"2020 Madison St, Sligo, PA 16255",2020 Madison St,Sligo,16255,Pennsylvania,United States of America,41.104478,-79.4905058,1,,OPERATIONAL,"https://www.google.com/maps/place/RFI+Energy+Inc/@41.104478,-79.4905058,14z/data=!4m8!1m2!2m1!1sRFI+Energy+Inc!3m4!1s0x883349e806d4e237:0x6260468e2a1fbc07!8m2!3d41.104478!4d-79.4905058",,,,,No,"RFI Energy Inc is a firewood provider based in Sligo, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Davis Coal,,+1 518-677-2722,"949 Turnpike Rd, Cambridge, NY 12816",949 Turnpike Rd,Cambridge,12816,New York,United States of America,43.0120287,-73.3905045,1,,OPERATIONAL,"https://www.google.com/maps/place/Davis+Coal/@43.012028699999995,-73.39050449999999,14z/data=!4m8!1m2!2m1!1sDavis+Coal!3m4!1s0x89e09cbe05647bd9:0xd7983a42370c97ed!8m2!3d43.012028699999995!4d-73.39050449999999",,,,,No,"Davis Coal is a firewood provider based in Cambridge, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Day's Timber Harvesting,,+1 518-929-4509,"311 Dunham Hollow Rd, Averill Park, NY 12018",311 Dunham Hollow Rd,Averill Park,12018,New York,United States of America,42.5677356,-73.4928011,1,,OPERATIONAL,"https://www.google.com/maps/place/Day%27s+Timber+Harvesting/@42.5677356,-73.4928011,14z/data=!4m8!1m2!2m1!1sDay%27s+Timber+Harvesting!3m4!1s0x67a7058b2faf3ced:0x5c8d85347023cc64!8m2!3d42.5677356!4d-73.4928011",,,,,No,"Day's Timber Harvesting is a firewood provider based in Averill Park, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Catskill Timber Industries,,+1 845-229-6787,"1234 NY-9G, Hyde Park, NY 12538",1234 NY-9G,Hyde Park,12538,New York,United States of America,41.7975112,-73.9134022,1,,OPERATIONAL,"https://www.google.com/maps/place/Catskill+Timber+Industries/@41.797511199999995,-73.9134022,14z/data=!4m8!1m2!2m1!1sCatskill+Timber+Industries!3m4!1s0x89dd140b58bafe0b:0xbb3dbccb73accabe!8m2!3d41.797511199999995!4d-73.9134022",,,,,No,"Catskill Timber Industries is a firewood provider based in Hyde Park, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Barrett’s firewood & excavating,,+1 845-479-9664,"181 Horton Rd, Bloomingburg, NY 12721",181 Horton Rd,Bloomingburg,12721,New York,United States of America,41.5736988,-74.4457218,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Barrett%E2%80%99s+firewood+%26+excavating/@41.573698799999995,-74.4457218,14z/data=!4m8!1m2!2m1!1sBarrett%E2%80%99s+firewood+%26+excavating!3m4!1s0xa2fe3fbe0b2e317:0x62745aaa4a859bd4!8m2!3d41.573698799999995!4d-74.4457218",,,,,No,"Barrett’s firewood & excavating is a firewood provider based in Bloomingburg, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Stamper Services,,+1 352-359-2785,,,Culver City,90230,California,United States of America,27.698638,-83.804601,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Stamper+Services/@27.698638,-83.80460099999999,14z/data=!4m8!1m2!2m1!1sStamper+Services!3m4!1s0xf22b9e4d41f699f:0x4bcd7a67e7447030!8m2!3d27.698638!4d-83.80460099999999",,,,,No,"Stamper Services is a firewood provider based in Culver City, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Stamper Services,,+1 352-359-2785,"21205 US-441, High Springs, FL 32643",21205 US-441,High Springs,32643,Florida,United States of America,29.8946844,-82.6090099,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Stamper+Services/@29.8946844,-82.60900989999999,14z/data=!4m8!1m2!2m1!1sStamper+Services!3m4!1s0xa781df23f9493103:0xd6fb8969ed4b72d6!8m2!3d29.8946844!4d-82.60900989999999",,,,,No,"Stamper Services is a firewood provider based in High Springs, Florida. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
A1 firewood,,+1 208-627-3616,,,Farmington,03835,New Hampshire,United States of America,48.285494,-116.560536,1,,OPERATIONAL,"https://www.google.com/maps/place/A1+firewood/@48.285494,-116.560536,14z/data=!4m8!1m2!2m1!1sA1+firewood!3m4!1s0x53617f0bf4b6a5c5:0x1df535baa187797b!8m2!3d48.285494!4d-116.560536",,,,,No,"A1 firewood is a firewood provider based in Farmington, New Hampshire. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
A Top Notch Tree Service,,+1 706-540-1420,"1010 Greenwood Dr, Watkinsville, GA 30677",1010 Greenwood Dr,Watkinsville,30677,Georgia,United States of America,33.8727804,-83.4673744,1,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/A+Top+Notch+Tree+Service/@33.872780399999996,-83.4673744,14z/data=!4m8!1m2!2m1!1sA+Top+Notch+Tree+Service!3m4!1s0x88f671744b94dfa1:0x545b00b7ee05d1c1!8m2!3d33.872780399999996!4d-83.4673744",,,,,No,"A Top Notch Tree Service is a firewood provider based in Watkinsville, Georgia. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Firewood Midland Texas,,+1 855-251-3826,"550 W Texas Ave, Midland, TX 79701",550 W Texas Ave,Midland,79701,Texas,United States of America,31.998795,-102.0799786,1,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""9AM-8PM""}",OPERATIONAL,"https://www.google.com/maps/place/Firewood+Midland+Texas/@31.998794999999998,-102.07997859999999,14z/data=!4m8!1m2!2m1!1sFirewood+Midland+Texas!3m4!1s0x86fbd92eb4a0d649:0x999b4383f0fffca3!8m2!3d31.998794999999998!4d-102.07997859999999",,,,,No,"Firewood Midland Texas is a firewood provider based in Midland, Texas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Arbor West Firewood Sales,,+1 626-444-7996,"9549 Gidley St, Temple City, CA 91780",9549 Gidley St,Temple City,91780,California,United States of America,34.0875608,-118.0585809,1,,OPERATIONAL,"https://www.google.com/maps/place/Arbor+West+Firewood+Sales/@34.0875608,-118.0585809,14z/data=!4m8!1m2!2m1!1sArbor+West+Firewood+Sales!3m4!1s0x80c2da6410d52699:0x2c8f8c8ebb523caf!8m2!3d34.0875608!4d-118.0585809",,,,,No,"Arbor West Firewood Sales is a firewood provider based in Temple City, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Taylor J. Johnson Firewood Sales,,+1 802-782-4794,,,Dickinson,77539,Texas,United States of America,44.589035,-72.948068,1,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Taylor+J.+Johnson+Firewood+Sales/@44.589034999999996,-72.94806799999999,14z/data=!4m8!1m2!2m1!1sTaylor+J.+Johnson+Firewood+Sales!3m4!1s0xe73c5202324a8df:0xb81393ae41ba0fc8!8m2!3d44.589034999999996!4d-72.94806799999999",,,,,No,"Taylor J. Johnson Firewood Sales is a firewood provider based in Dickinson, Texas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
🔥Lalas Firewood🔥,,+1 218-205-4300,"36251 US-59, Erhard, MN 56534",36251 US-59,Erhard,56534,Minnesota,United States of America,46.489023,-96.0972807,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/%F0%9F%94%A5Lalas+Firewood%F0%9F%94%A5/@46.489022999999996,-96.0972807,14z/data=!4m8!1m2!2m1!1s%F0%9F%94%A5Lalas+Firewood%F0%9F%94%A5!3m4!1s0x52c9097499f1252b:0xe67a159c156a70ee!8m2!3d46.489022999999996!4d-96.0972807",,,,,No,"🔥Lalas Firewood🔥 is a firewood provider based in Erhard, Minnesota. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
JDS Firewood,,+1 763-257-6844,"6402 Bear Paw Trail NW, Hackensack, MN 56452",6402 Bear Paw Trail NW,Hackensack,56452,Minnesota,United States of America,46.9501214,-94.616434,1,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""8AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/JDS+Firewood/@46.9501214,-94.616434,14z/data=!4m8!1m2!2m1!1sJDS+Firewood!3m4!1s0x40402a7c46467249:0xce711515492cad2b!8m2!3d46.9501214!4d-94.616434",,,,,No,"JDS Firewood is a firewood provider based in Hackensack, Minnesota. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Trust The Process Firewood LLC,,+1 813-434-6643,,,Brandon,33510,Florida,United States of America,27.8608581,-82.4388405,1,,OPERATIONAL,"https://www.google.com/maps/place/Trust+The+Process+Firewood+LLC/@27.860858099999998,-82.4388405,14z/data=!4m8!1m2!2m1!1sTrust+The+Process+Firewood+LLC!3m4!1s0x49680ae1adbe5a9:0x339cab8c8c35045f!8m2!3d27.860858099999998!4d-82.4388405",,,,,No,"Trust The Process Firewood LLC is a firewood provider based in Brandon, Florida. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Broussard Firewood,,+1 318-792-9389,"8445 US-165, Pollock, LA 71467",8445 US-165,Pollock,71467,Louisiana,United States of America,31.5065264,-92.409219,1,"{""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""9AM-9PM"", ""Sunday"": ""9AM-9PM""}",OPERATIONAL,"https://www.google.com/maps/place/Broussard+Firewood/@31.5065264,-92.409219,14z/data=!4m8!1m2!2m1!1sBroussard+Firewood!3m4!1s0x8625538c0cccaa0b:0x4ee2b9f0705f9467!8m2!3d31.5065264!4d-92.409219",,,,,No,"Broussard Firewood is a firewood provider based in Pollock, Louisiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
